"DataSet","Location_ID","DateDesc","Longitude","Latitude","labCnt"
"NatSoil","899_1000448_WW304_1","15-07-1993",147.0419,-35.0383,33
"NatSoil","899_1000448_WW311_1","15-07-1993",147.499,-35.4139,54
"NatSoil","899_1000448_WW320_1","15-07-1993",147.2957,-35.1031,36
"NatSoil","899_1000448_WW321_1","15-07-1993",147.0737,-35.2709,36
"NatSoil","899_1000448_WW322_1","15-07-1993",147.049,-35.3475,36
"NatSoil","899_1000448_WW323_1","15-07-1993",147.0479,-35.3415,36
"NatSoil","899_1000448_WW324_1","15-07-1993",147.4944,-35.1128,18
"NatSoil","899_1000448_WW325_1","15-07-1993",147.3779,-35.2022,54
"NatSoil","899_1000448_WW4_1","15-07-1993",147.4144,-35.033,54
"NatSoil","899_1000448_WW43_1","15-07-1993",147.0929,-35.2878,54
"NatSoil","899_1000448_WW5_1","15-07-1993",147.4171,-35.0177,54
"NatSoil","899_1000448_WW56_1","15-07-1993",147.4189,-35.3252,34
"NatSoil","899_1000448_WW57_1","15-07-1993",147.4082,-35.3234,72
"NatSoil","899_1000448_WW62_1","15-07-1993",147.4709,-35.3297,53
"NatSoil","899_1000448_WW67_1","15-07-1993",147.4185,-35.2981,36
"NatSoil","899_1000448_WW70_1","15-07-1993",147.4125,-35.3033,36
"NatSoil","899_1000448_WW85_1","15-07-1993",147.4042,-35.2921,54
"NatSoil","899_1000448_WW87_1","15-07-1993",147.0135,-35.4932,36
"NatSoil","899_1000448_WW93_1","15-07-1993",147.3725,-35.3481,53
"NatSoil","899_1000638_EDB_SA26_1","19-07-1987",149.656,-37.2171,47
"NatSoil","899_1000638_EDB_SA27_1","19-07-1987",149.6527,-37.2183,36
"NatSoil","899_1000638_EDB_SA28_1","19-07-1987",149.6501,-37.2267,48
"NatSoil","899_1000638_EDB_SA29_1","21-07-1987",149.6561,-37.2211,48
"NatSoil","899_1000638_EDB_SA30_1","21-07-1987",149.65,-37.2137,36
"NatSoil","899_1000638_EDB_SA31_1","21-07-1987",149.6375,-37.2063,36
"NatSoil","899_1000638_EDB_SA32_1","30-08-1987",149.6406,-37.2057,48
"NatSoil","899_1000638_EDB_SA33_1","30-08-1987",149.6345,-37.2082,48
"NatSoil","899_1000638_EDB_SA34_1","01-09-1987",149.6418,-37.2102,36
"NatSoil","899_1000638_EDB_SA35_1","01-09-1987",149.6329,-37.2102,48
"NatSoil","899_1000638_EDB_SA36_1","01-09-1987",149.6346,-37.2146,36
"NatSoil","899_1000638_EDB_SA37_1","01-09-1987",149.6378,-37.2145,22
"NatSoil","899_1000638_EDB_SA38_1","02-09-1987",149.6446,-37.2173,44
"NatSoil","899_1000638_EDB_SA39_1","02-09-1987",149.6341,-37.2197,45
"NatSoil","899_1000638_EDB_SA40_1","02-09-1987",149.6411,-37.2231,45
"NatSoil","899_1000638_EDB_SA41_1","02-09-1987",149.6294,-37.2286,30
"NatSoil","899_1000638_EDB_SA42_1","03-09-1987",149.6318,-37.2278,55
"NatSoil","899_1000638_EDB_SA43_1","03-09-1987",149.6385,-37.2281,33
"NatSoil","899_1000638_EDB_SA44_1","03-09-1987",149.6285,-37.2145,66
"NatSoil","899_1000638_EDB_SA45_1","04-09-1987",149.6447,-37.2261,33
"NatSoil","899_1000638_EDB_SA46_1","04-09-1987",149.6262,-37.2181,44
"NatSoil","899_1000638_EDB_SA47_1","04-09-1987",149.6203,-37.22,33
"NatSoil","899_1000638_EDB_SA48_1","04-09-1987",149.6226,-37.2203,45
"NatSoil","899_1000638_EDB_SA49_1","07-09-1987",149.6257,-37.22,33
"NatSoil","899_1000638_EDB_SA50_1","07-09-1987",149.6324,-37.2242,55
"NatSoil","899_1000638_EDB_SA51_1","07-09-1987",149.6322,-37.223,44
"NatSoil","899_1000638_EDB_SA52_1","08-09-1987",149.6468,-37.2317,55
"NatSoil","899_1000638_EDB_SA53_1","08-09-1987",149.6535,-37.2228,44
"NatSoil","899_1000638_EDB_SA54_1","08-09-1987",149.6451,-37.2185,44
"NatSoil","899_1000638_EDB_SA55_1","09-09-1987",149.6458,-37.2105,55
"NatSoil","899_1000638_EDB_SA56_1","09-09-1987",149.6342,-37.2197,55
"NatSoil","899_1000638_EDB_SA57_1","09-09-1987",149.6425,-37.2125,33
"NatSoil","899_1000638_EDB_SA58_1","10-09-1987",149.6515,-37.217,75
"NatSoil","899_1000638_EDB_SA59_1","01-09-1987",149.6531,-37.2152,44
"NatSoil","899_1000638_EDB_SA60_1","10-09-1987",149.6184,-37.2155,60
"NatSoil","899_1000638_EDB_SA61_1","10-09-1987",149.6414,-37.2291,22
"NatSoil","899_BGM_ESM_1001_1","12-12-1994",148.1426,-35.623,88
"NatSoil","899_BGM_ESM_1002_1","12-12-1994",148.1379,-35.6294,103
"NatSoil","899_BGM_ESM_1003_1","13-12-1994",148.1349,-35.635,100
"NatSoil","899_BGM_ESM_1004_1","13-12-1994",148.1301,-35.6463,88
"NatSoil","899_BGM_ESM_1005_1","14-12-1994",148.1817,-35.6106,88
"NatSoil","899_BGM_ESM_1006_1","14-12-1994",148.1878,-35.6108,89
"NatSoil","899_BGM_ESM_1007_1","15-12-1994",148.1799,-35.6424,256
"NatSoil","899_BGM_ESM_1008_1","15-12-1994",148.1864,-35.7146,74
"NatSoil","899_BGM_ESM_1009_1","16-12-1994",148.0912,-35.7363,89
"NatSoil","899_BGM_ESM_1010_1","16-12-1994",148.2066,-35.6299,80
"NatSoil","899_BGM_ESM_1011_1","23-01-1995",148.2971,-35.7991,89
"NatSoil","899_BGM_ESM_1012_1","24-01-1995",148.1489,-35.6116,216
"NatSoil","899_BGM_ESM_1013_1","24-01-1995",148.177,-35.633,116
"NatSoil","899_BGM_ESM_1014_1","25-01-1995",148.1773,-35.6554,117
"NatSoil","899_BGM_ESM_1015_1","25-01-1995",148.15,-35.632,231
"NatSoil","899_BGM_ESM_1016_1","25-01-1995",148.1504,-35.6547,116
"NatSoil","899_BGM_ESM_1017_1","27-01-1995",148.1221,-35.6559,74
"NatSoil","899_BGM_ESM_1018_1","03-04-1995",148.1534,-35.68,89
"NatSoil","899_BGM_ESM_1019_1","03-04-1995",148.1237,-35.6795,88
"NatSoil","899_BGM_ESM_1020_1","04-04-1995",148.2061,-35.6545,121
"NatSoil","899_BGM_ESM_1021_1","04-04-1995",148.2054,-35.678,89
"NatSoil","899_BGM_ESM_1022_1","04-04-1995",148.2068,-35.7003,185
"NatSoil","899_BGM_ESM_1023_1","05-04-1995",148.2064,-35.7222,88
"NatSoil","899_BGM_ESM_1024_1","05-04-1995",148.2346,-35.7213,116
"NatSoil","899_BGM_ESM_1025_1","05-04-1995",148.2357,-35.7439,89
"NatSoil","899_BGM_ESM_1026_1","06-04-1995",148.097,-35.7247,88
"NatSoil","899_BGM_ESM_1027_1","06-04-1995",148.119,-35.7203,87
"NatSoil","899_BGM_ESM_1028_1","06-04-1995",148.1256,-35.7012,102
"NatSoil","899_BGM_FSS_0001_1","06-11-1995",148.2199,-35.7863,124
"NatSoil","899_BGM_FSS_0002_1","20-11-1995",148.2205,-35.7888,214
"NatSoil","899_BGM_FSS_0003_1","20-11-1995",148.2207,-35.7919,79
"NatSoil","899_BGM_FSS_0004_1","22-02-1996",148.2491,-35.7805,214
"NatSoil","899_BGM_FSS_0005_1","22-02-1996",148.2674,-35.7867,62
"NatSoil","899_BGM_FSS_0006_1","17-12-1995",148.2988,-35.8699,68
"NatSoil","899_BGM_FSS_0007_1","18-12-1995",148.3119,-35.8592,134
"NatSoil","899_BGM_FSS_0008_1","18-12-1995",148.3141,-35.8637,83
"NatSoil","899_BGM_FSS_0009_1","19-12-1995",148.3263,-35.8529,82
"NatSoil","899_BGM_FSS_0010_1","19-12-1995",148.328,-35.8499,82
"NatSoil","899_BGM_FSS_0011_1","12-12-1995",148.3215,-35.8625,82
"NatSoil","899_BGM_FSS_0012_1","12-12-1995",148.3245,-35.8648,83
"NatSoil","899_BGM_FSS_0013_1","14-02-1996",148.3323,-35.8709,94
"NatSoil","899_BGM_FSS_0014_1","11-04-1997",148.2979,-35.8891,159
"NatSoil","899_BGM_FSS_0015_1","15-02-1996",148.3101,-35.8939,211
"NatSoil","899_BGM_FSS_0016_1","14-02-1996",148.3477,-35.8836,68
"NatSoil","899_BGM_FSS_0017_1","14-02-1996",148.346,-35.8862,55
"NatSoil","899_BGM_FSS_0018_1","14-02-1996",148.3457,-35.8924,96
"NatSoil","899_BGM_FSS_0019_1","18-12-1995",148.3444,-35.9042,65
"NatSoil","899_BGM_FSS_0020_1","18-12-1995",148.3403,-35.9006,69
"NatSoil","899_BGM_FSS_0021_1","18-12-1995",148.3346,-35.9025,68
"NatSoil","899_BGM_FSS_0022_1","15-02-1996",148.3416,-35.9231,83
"NatSoil","899_BGM_FSS_0023_1","13-12-1995",148.3225,-35.9231,82
"NatSoil","899_BGM_FSS_0024_1","15-12-1995",148.3133,-35.925,56
"NatSoil","899_BGM_FSS_0025_1","16-12-1995",148.2138,-35.867,83
"NatSoil","899_BGM_FSS_0026_1","15-12-1995",148.2375,-35.9321,144
"NatSoil","899_BGM_FSS_0027_1","20-02-1996",148.2538,-35.9081,83
"NatSoil","899_BGM_FSS_0028_1","20-02-1996",148.2451,-35.894,55
"NatSoil","899_BGM_FSS_0029_1","16-02-1996",148.2672,-35.8866,109
"NatSoil","899_BGM_FSS_0030_1","16-02-1996",148.2654,-35.8891,81
"NatSoil","899_BGM_FSS_0031_1","19-02-1996",148.2635,-35.8942,96
"NatSoil","899_BGM_FSS_0032_1","20-12-1995",148.3228,-35.889,78
"NatSoil","899_BGM_FSS_0033_1","24-11-1995",148.3005,-35.8226,70
"NatSoil","899_BGM_FSS_0034_1","23-11-1995",148.2996,-35.8301,70
"NatSoil","899_BGM_FSS_0035_1","21-11-1995",148.2961,-35.8392,129
"NatSoil","899_BGM_FSS_0036_1","21-11-1995",148.2923,-35.8419,83
"NatSoil","899_BGM_FSS_0037_1","22-11-1995",148.2869,-35.8402,70
"NatSoil","899_BGM_FSS_0038_1","23-11-1995",148.2856,-35.8463,81
"NatSoil","899_BGM_FSS_0039_1","16-12-1995",148.2747,-35.8648,68
"NatSoil","899_BGM_FSS_0040_1","16-12-1995",148.2794,-35.8557,96
"NatSoil","899_BGM_FSS_0041_1","11-12-1995",148.3261,-35.8074,121
"NatSoil","899_BGM_FSS_0042_1","23-02-1996",148.2271,-35.8146,69
"NatSoil","899_BGM_FSS_0043_1","12-03-1996",148.2757,-35.7791,61
"NatSoil","899_BGM_FSS_0044_1","13-03-1996",148.2742,-35.7772,153
"NatSoil","899_BGM_FSS_0045_1","13-03-1996",148.2723,-35.7781,94
"NatSoil","899_BGM_FSS_0046_1","11-03-1996",148.2823,-35.7916,56
"NatSoil","899_BGM_FSS_0047_1","11-03-1996",148.2829,-35.7901,82
"NatSoil","899_BGM_FSS_0048_1","23-02-1996",148.2701,-35.8017,214
"NatSoil","899_BGM_FSS_0049_1","14-05-1996",148.1297,-35.701,121
"NatSoil","899_BGM_FSS_0050_1","09-05-1996",148.1283,-35.7088,42
"NatSoil","899_BGM_FSS_0051_1","09-01-1996",148.2873,-35.8912,134
"NatSoil","899_BGM_FSS_0052_1","09-01-1996",148.285,-35.8938,108
"NatSoil","899_BGM_FSS_0053_1","10-01-1996",148.2829,-35.8981,82
"NatSoil","899_BGM_FSS_0054_1","10-01-1996",148.2858,-35.9058,171
"NatSoil","899_BGM_FSS_0055_1","11-01-1996",148.2862,-35.9035,172
"NatSoil","899_BGM_FSS_0056_1","23-11-1995",148.2782,-35.8432,70
"NatSoil","899_BGM_FSS_0057_1","20-02-1996",148.2753,-35.8912,69
"NatSoil","899_BGM_FSS_0058_1","11-01-1996",148.2928,-35.9004,69
"NatSoil","899_BGM_FSS_0059_1","12-03-1996",148.233,-35.7536,68
"NatSoil","899_BGM_FSS_0060_1","12-03-1996",148.2376,-35.7331,95
"NatSoil","899_BGM_FSS_0061_1","22-04-1996",148.2366,-35.7346,81
"NatSoil","899_BGM_FSS_0062_1","12-01-1996",148.266,-35.7377,109
"NatSoil","899_BGM_FSS_0063_1","12-01-1996",148.2678,-35.738,107
"NatSoil","899_BGM_FSS_0064_1","12-02-1996",148.269,-35.7369,124
"NatSoil","899_BGM_FSS_0065_1","15-12-1995",148.23,-35.9005,108
"NatSoil","899_BGM_FSS_0066_1","15-12-1995",148.2208,-35.8947,69
"NatSoil","899_BGM_FSS_0067_1","22-02-1996",148.2545,-35.9282,82
"NatSoil","899_BGM_FSS_0068_1","21-02-1996",148.2491,-35.9338,94
"NatSoil","899_BGM_FSS_0069_1","21-02-1996",148.2558,-35.9369,108
"NatSoil","899_BGM_FSS_0070_1","21-02-1996",148.2468,-35.9379,68
"NatSoil","899_BGM_FSS_0071_1","21-02-1996",148.2516,-35.943,76
"NatSoil","899_BGM_FSS_0072_1","14-12-1995",148.2719,-35.9516,108
"NatSoil","899_BGM_FSS_0073_1","14-12-1995",148.2613,-35.949,95
"NatSoil","899_BGM_FSS_0074_1","13-12-1995",148.277,-35.9231,143
"NatSoil","899_BGM_FSS_0075_1","13-12-1995",148.2797,-35.9336,82
"NatSoil","899_BGM_FSS_0076_1","13-12-1995",148.2817,-35.933,96
"NatSoil","899_BGM_FSS_0077_1","15-03-1996",148.2871,-35.9265,82
"NatSoil","899_BGM_FSS_0078_1","22-11-1995",148.2891,-35.8606,122
"NatSoil","899_BGM_FSS_0079_1","08-01-1995",148.3267,-35.8169,95
"NatSoil","899_BGM_FSS_0080_1","12-02-1996",148.2733,-35.7323,69
"NatSoil","899_BGM_FSS_0081_1","12-02-1996",148.2708,-35.7423,183
"NatSoil","899_BGM_FSS_0082_1","13-02-1996",148.2788,-35.7427,56
"NatSoil","899_BGM_FSS_0083_1","19-02-1996",148.2621,-35.8945,69
"NatSoil","899_BGM_FSS_0084_1","13-03-1996",148.2951,-35.7827,69
"NatSoil","899_BGM_FSS_0085_1","14-03-1996",148.2885,-35.719,96
"NatSoil","899_BGM_FSS_0086_1","14-03-1996",148.2665,-35.7083,79
"NatSoil","899_BGM_FSS_0087_1","13-03-1996",148.2642,-35.7159,32
"NatSoil","899_BGM_FSS_0088_1","14-03-1996",148.2587,-35.658,109
"NatSoil","899_BGM_FSS_0089_1","15-04-1996",148.1907,-35.7652,79
"NatSoil","899_BGM_FSS_0090_1","15-04-1996",148.1902,-35.764,124
"NatSoil","899_BGM_FSS_0091_1","14-02-1996",148.1912,-35.7625,79
"NatSoil","899_BGM_FSS_0092_1","15-03-1996",148.1963,-35.7615,94
"NatSoil","899_BGM_FSS_0093_1","16-04-1996",148.205,-35.7555,109
"NatSoil","899_BGM_FSS_0094_1","16-04-1996",148.2033,-35.7644,108
"NatSoil","899_BGM_FSS_0095_1","16-04-1996",148.1716,-35.7625,94
"NatSoil","899_BGM_FSS_0096_1","16-04-1996",148.166,-35.7643,79
"NatSoil","899_BGM_FSS_0097_1","17-04-1996",148.1536,-35.7491,79
"NatSoil","899_BGM_FSS_0098_1","17-04-1996",148.156,-35.738,64
"NatSoil","899_BGM_FSS_0099_1","17-04-1996",148.1596,-35.7407,154
"NatSoil","899_BGM_FSS_0100_1","17-04-1996",148.1632,-35.7359,95
"NatSoil","899_BGM_FSS_0101_1","19-04-1996",148.0829,-35.6265,92
"NatSoil","899_BGM_FSS_0102_1","22-04-1996",148.0769,-35.6292,80
"NatSoil","899_BGM_FSS_0103_1","18-04-1996",148.119,-35.6777,82
"NatSoil","899_BGM_FSS_0104_1","19-04-1996",148.1952,-35.6242,96
"NatSoil","899_BGM_FSS_0105_1","18-04-1996",148.1433,-35.6853,172
"NatSoil","899_BGM_FSS_0106_1","23-04-1996",148.2396,-35.6975,82
"NatSoil","899_BGM_FSS_0107_1","23-04-1996",148.2329,-35.6692,81
"NatSoil","899_BGM_FSS_0108_1","23-04-1996",148.2287,-35.6467,82
"NatSoil","899_BGM_FSS_0109_1","23-04-1996",148.2161,-35.6542,68
"NatSoil","899_BGM_FSS_0110_1","24-04-1996",148.2294,-35.6313,64
"NatSoil","899_BGM_FSS_0111_1","24-04-1996",148.2145,-35.6296,69
"NatSoil","899_BGM_FSS_0112_1","24-04-1996",148.2009,-35.6329,124
"NatSoil","899_BGM_FSS_0113_1","25-04-1996",148.2028,-35.6231,68
"NatSoil","899_BGM_FSS_0114_1","25-04-1996",148.1952,-35.6242,69
"NatSoil","899_BGM_FSS_0115_1","25-04-1996",148.1845,-35.6198,56
"NatSoil","899_BGM_FSS_0116_1","26-04-1996",148.1801,-35.6178,96
"NatSoil","899_BGM_FSS_0117_1","25-04-1996",148.1698,-35.651,64
"NatSoil","899_BGM_FSS_0118_1","26-04-1996",148.1568,-35.6596,108
"NatSoil","899_BGM_FSS_0119_1","06-05-1996",148.1818,-35.6681,82
"NatSoil","899_BGM_FSS_0120_1","13-05-1996",148.1854,-35.6621,95
"NatSoil","899_BGM_FSS_0121_1","07-05-1996",148.1565,-35.7146,82
"NatSoil","899_BGM_FSS_0122_1","07-05-1996",148.1549,-35.7185,107
"NatSoil","899_BGM_FSS_0123_1","08-05-1996",148.17,-35.7152,80
"NatSoil","899_BGM_FSS_0124_1","08-05-1996",148.1674,-35.721,95
